1* Populacao:
Posicao: [1000, 0.2483, 12, 1.0, 0.6719, 0, 0, 3, 4] | Acuracia: 96.7% | Precisao: 94.4% | Recall: 92.5% | Media: 94.5%
Posicao: [745, 0.184, 12, 0.9204, 0.6557, 0, 0, 2, 5] | Acuracia: 96.2% | Precisao: 93.4% | Recall: 91.1% | Media: 93.5%
Posicao: [1000, 0.2254, 12, 0.9925, 0.6221, 0, 0, 2, 7] | Acuracia: 96.5% | Precisao: 94.0% | Recall: 92.0% | Media: 94.1%
Posicao: [876, 0.265, 12, 1.0, 0.7038, 2, 0, 2, 4] | Acuracia: 89.7% | Precisao: 79.5% | Recall: 79.8% | Media: 82.7%
Posicao: [785, 0.2525, 8, 1.0, 0.7093, 1, 0, 2, 3] | Acuracia: 89.1% | Precisao: 78.5% | Recall: 78.2% | Media: 81.6%
Posicao: [982, 0.2524, 12, 0.9405, 0.7766, 0, 0, 2, 7] | Acuracia: 96.7% | Precisao: 94.3% | Recall: 92.5% | Media: 94.4%
Posicao: [960, 0.2176, 12, 0.9156, 0.718, 1, 1, 2, 5] | Acuracia: 93.6% | Precisao: 88.0% | Recall: 86.3% | Media: 89.2%
Posicao: [975, 0.267, 12, 0.9149, 0.737, 0, 0, 3, 4] | Acuracia: 96.7% | Precisao: 94.3% | Recall: 92.3% | Media: 94.4%
Posicao: [909, 0.242, 11, 1.0, 0.7298, 0, 1, 3, 1] | Acuracia: 96.7% | Precisao: 94.3% | Recall: 92.4% | Media: 94.4%
Posicao: [923, 0.2406, 12, 1.0, 0.7884, 1, 0, 2, 4] | Acuracia: 92.6% | Precisao: 85.7% | Recall: 84.4% | Media: 87.4%
Posicao: [895, 0.2871, 12, 0.9, 0.8437, 3, 0, 0, 3] | Acuracia: 91.6% | Precisao: 83.5% | Recall: 82.9% | Media: 85.8%
Posicao: [828, 0.2535, 12, 1.0, 0.6088, 0, 1, 2, 3] | Acuracia: 96.5% | Precisao: 94.0% | Recall: 92.0% | Media: 94.1%

Melhor Posicao: [1000, 0.2126, 12, 0.9911, 0.7, 0, 0, 2, 2] | Acuracia: 96.8% | Precisao: 94.7% | Recall: 92.6% | Media: 94.7%

6* Interacao:
Posicao: [941, 0.242, 11, 1.0, 0.579, 0, 0, 3, 3] | Acuracia: 96.5% | Precisao: 93.9% | Recall: 91.9% | Media: 94.1%
